全国地方公共団体コード,法人番号,ID,地方公共団体名,名称,名称_カナ,名称_英語,POIコード,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金(基本),料金(詳細),説明,説明_英語,アクセス方法,駐車場情報,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,画像,画像_ライセンス,URL,備考,
170003,,JJ0000000540,石川県,平時忠歌碑,タイラノトキタダカヒ,tairanotokitadakahi,,172057,,石川県珠洲市大谷町則貞,石川県,珠洲市,大谷町則貞,,,37.48841413,137.1953473,,,,,,,,,　能登へ配流となった平時忠が、荒涼とした中で、一族の行く末を思って歌った和歌が刻まれています。1189（文治5）年2月24日、時忠は都へ「還る」こともなく、淋しく配所の大谷で没しました。能登で生まれた時忠の子、時康は則貞家となり、同じく時国は時国家の始祖となったと伝えられています。碑石:地元産自然石、高さ1.1メートル、幅1.6メートル、奥行35センチ碑文:平時忠歌「白波の打ち驚かす岩の上に　寝らえて松の幾世経ぬらん」山口誓子書,,"のと里山空港から車で60分,すずバス　大谷飯田ルート「則貞」下車、徒歩5分",30台（無料）			,,,,,,,,,,,,,,,,,,珠洲市観光交流課   ,0768-82-7776,,,,,,,,,,
170003,,JJ0000000541,石川県,平時忠卿及び其の一族の墳,タイラノトキタダキョウオヨビソノイチゾクノフン,tairanotokitadakyooyobisonoichizokunofun,,172057,,石川県珠洲市大谷町則貞,石川県,珠洲市,大谷町則貞,,,37.48848802,137.1953287,,,,,,,,,　平清盛の妻の弟である平時忠は、大納言として栄華を誇りました。1185（文治元）年、平家が壇ノ浦の戦いで亡びた後、能登の国・珠洲大谷に流されました。その後、時忠は珠洲市則貞地内に居を構え、1189（文治5）年2月、60歳で永眠しました。時忠と一族の墓と伝えられる五輪の塔は、今もなお、珠洲市大谷の山中に苔むして並んでいます。石川県指定史跡です。,,"のと里山空港から車で60分,すずバス　大谷飯田ルート「則貞」下車、徒歩5分",30台（無料）			,,,,,,,,,,,,,,,,,,珠洲市観光交流課   ,0768-82-7776,,,,,,,,,,
170003,,JJ0000000542,石川県,鷹落山,タカオチヤマ,takaochiyama,,172031,,石川県小松市打木町,石川県,小松市,打木町,,,36.3010022,136.5021523,,,,,,,,,　山頂からは小松の町並みや、白山をはじめとした山々を一望できます。蓮如山へも舗装道が続き、トレッキングが楽しめます。,,"JR小松駅から車で30分,",あり,,,,,,,,,,,,,,,,,,小松市観光交流課,0761-24-8076,,,,,,,,,,
170003,,JJ0000000543,石川県,高澤醸造,タカザワジョウゾウ,takazawajozo,,172073,,石川県羽咋市下曽祢町ノの部50番地,石川県,羽咋市,下曽祢町ノの部,50番地,,36.938822,136.849308,,,,平日8：00～17：00、土曜日8：00～12：00,,,"見学は無料3,000円から（味噌鍋、昼食含む）",,　明治の創業以来、発酵ひとすじの?澤醸造。発酵とは不思議で、たとえ同じ種糀を使ってもその蔵ごとにさまざまな糀が生まれます。それが蔵つき酵母の力、蔵の個性となります。　米の花と書いて「糀」（こうじ）というように、?澤の糀には真っ白な花が咲き発酵力が強く、味噌に使うと甘みがでます。それが?澤の特徴です。　やさしい香りと甘味、コクがあり、お味噌汁にすると他の具材のうまみを引き立たせます。糀味噌の旨味をぜひご堪能ください。,,"北陸自動車道金沢西ICからのと里山海道経由約60分,",有（普通車）,,,,,,,,,,,,,,,,,,,0767-26-0261,,,,,,,,,,
170003,,JJ0000000544,石川県,高澤ろうそく店,タカザワロウソクテン,takazawarosokuten,,172022,,石川県七尾市一本杉町11,石川県,七尾市,一本杉町,11,,37.046396,136.964004,,,,9時00分～19時00分※土・日・祝日・８月は体験を休止しています※体験を希望される方は可能日をお問い合わせください。,,,体験料金：700円,,和ろうそくは、植物性のろうを使用し、和紙と灯芯を使って芯を作るのが特徴です。芯は先までが空洞になっているので、風にも強くしっかりとした炎ができます。灯りと香りをテーマとし、ろうそくやお香を多数取り揃えております。2階には、ろうそくを作る材料などを展示してあり、またその奥の部屋では、灯りのテ-マで企画展などもしています。どうぞ和ろうそくの灯りをお楽しみ下さい。マイ香り袋作り体験受付中（8名様）1袋700円（12月より1袋800円）,,"JR七尾駅より車で5分能登食祭市場より5分,",有り,,,,,,,,,,,,,,,,,,,0767-53-0406,,,,,,,,http://www.takazawacandle.jp/,,
170003,,JJ0000000545,石川県,高爪山,タカツメヤマ,takatsumeyama,,173843,,石川県羽咋郡志賀町大福寺,石川県,志賀町,石川県羽咋郡志賀町大福寺,,,37.20698175,136.7243984,,,,,,,,,志賀町と輪島市にまたがる標高341メートルの山で、山容の美しさから「能登富士」と呼ばれています。古くは、鷹爪山や洞ヶ岳とも呼ばれ、神体山として仰がれていました。山頂には、高爪神社の奥宮が鎮座し、農耕神や、近海の航路・漁業の目標として崇敬されています。往時、仏教の伝来により仏者（真言宗）が山麓に寺坊（北の坊他11坊）を建て、6社の神をも祀（まつ）る、いわゆる神仏習合の時代（金龍山大福寺）が長く続きました。一方、加賀藩祖前田利家が十一面観音を安置して以来、高爪神社は観音堂としての信仰を集め、歴代藩主の崇敬も厚く、社殿の造営や社領の寄進もなされました。能登国三十三番観音霊所の第二十六番霊所として今日に至っています。1868（明治元）年神仏分離令により寺院を廃し、高爪神社と改称されました。文化財六社宮懸仏→鎌倉時代初期（1275）・国重要文化財→健治元年9月薬師如来像→鎌倉時代初期（1208）・県重要文化財→承元元年2月前田利家文書→安土桃山時代（1585）・町重要文化財→天正13年5月記念物→柚木・椨（たぶのき）樹齢800年の天然記念物志賀町大福寺に鎮座する高爪神社に、国重要文化財「六神宮懸仏」があります。建治元（1275）年と記された円形木板彩画は6枚1組を成しています。神社の前身は大明神で、本地は十一面観音です。昔は、ほかに五社を擁して六社宮と呼ばれ、別当を大福寺としていました。北に望む高爪山の山頂には、奥の宮があります。,,"のと里山海道「横田IC」から約25分,",,,,,,,,,,,,,,,,,,,志賀町商工観光課,0767-32-1111,,,,,,,,,,
170003,,JJ0000000546,石川県,鷹の巣岩,タカノスイワ,takanosuiwa,,173843,,石川県羽咋郡志賀町福浦港,石川県,志賀町,石川県羽咋郡志賀町福浦港,,,37.09262317,136.7261725,,,,,,,無料,,高さは27メートルもあり、下からの眺めは圧巻。岩の頂部にはマツが茂り、そこにはタカのみが降りてくるといわれています。,,"のと里山海道西山ICより車で約20分,",100台（無料）,,,,,,,,,,,,,,,,,,志賀町商工観光課,0767-32-1111,,,,,,,,,,
170003,,JJ0000000547,石川県,高浜虚子句碑（内灘町）,タカハマキョシクヒ,takahamakyoshikuhi,,173657,,石川県河北郡内灘町鶴ケ丘2丁目308-16（内灘中学校正門横）,石川県,内灘町,石川県河北郡内灘町鶴ケ丘,2丁目308-16（内灘中学校正門横）,,36.645339,136.644564,,,,,,,,,１９５６年（昭和３１年）、俳人・高浜虚子が内灘町に来町したのを記念して句碑が建てられました。内灘中学校正門脇にあり、碑には｢東西南北 星の流るる 夜なりけり｣と内灘でうたった句が刻まれています。,,",北鉄浅野川線内灘駅→なだバスナディ南部ルート（約８分）→内灘中学校前下車すぐ",有り,,,,,,,,,,,,,,,,,,内灘町　文化スポーツ課,076-286-6716,,,,,,,,,,
170003,,JJ0000000548,石川県,高浜虚子句碑（七尾市）,タカハマキョシクヒ（ナナオシ）,takahamakyoshikuhi（nanaoshi）,,172022,,石川県七尾市和倉温泉,石川県,七尾市,和倉温泉,,,37.089138,136.915296,,,,,,,,,　1947（昭和22）年4月に建てられました。ホトトギス派の主宰として俳壇の最高峰にいた虚子が、和倉の波静かな海に吟じた一句です。　　碑文「家持の妻恋舟か春の海　虚子」,,",和倉温泉バスターミナル",無し,,,,,,,,,,,,,,,,,,七尾市観光交流課,0767-53-8424,,,,,,,,,,
170003,,JJ0000000549,石川県,高浜虚子句碑,タカハマキョシクヒ,takahamakyoshikuhi,,172049,,石川県輪島市河井町 一本松公園内,石川県,輪島市,河井町 一本松公園内,,,37.389744,136.910032,,,,通年,,,無料,,近代俳句の巨人、高浜虚子が、1949（昭和24）年に和倉から奥能登へ旅をした際に車中で作った句が刻まれた石碑です。この地で古くから「要石」と呼ばれる、高さ4メートルの巨石に「能登言葉親しまれつつ花の旅虚子　1949（昭和24）年4月28日蝸牛舎」と刻んであります。,,",道の駅輪島(ふらっと訪夢)から徒歩5分",数台分あり,,,,,,,,,,,,,,,,,,輪島市都市整備課,0768-23-1156,,,,,,,,,,
170003,,JJ0000000550,石川県,高松機械工業（株）,タカマツキカイコウギョウ,takamatsukikaikogyo,,172103,,石川県白山市旭丘1丁目8番地,石川県,白山市,旭丘,1丁目8番地,,36.552583,136.575426,,,,,,,無料,,創業以来オリジナリティの追求により独創技術の開発を積み重ねてきました。リピートオーダー率90％超は、競争力の強化に繋がっていますが、これに満足することなく他社に真似のできない固有技術を開発することが重要であると考えます。当社のCNCタレット施盤XC-100、XL-1000は優秀省エネルギー機器として2011年度日本機械工業連合会会長賞（USLシリーズに続いて2度目）を受賞しました。また、いしかわモノづくり産業遺産として、当社のCRT付対話型CNC施盤TCC-8ほか2機種が認定されています。,,"JR金沢駅よりタクシーで約20分北陸自動車道金沢西ICより約15分,北陸自動車道白山ICより約3分,",有,,,,,,,,,,,,,,,,,,,076-274-1414,,,,,,,,http://www.takamaz.co.jp/,,
170003,,JJ0000000551,石川県,高松北部海水浴場,タカマツホクブカイスイヨクジョウ,takamatsuhokubukaisuiyokujo,,172090,,石川県かほく市二ツ屋13番地先,石川県,かほく市,二ツ屋,13番地先,,36.787446,136.722962,,,,,,,,,雄大な日本海の水平線を見るには最高の場所です。美しい夕陽のスポットであり、海水浴や白キス釣りが楽しめます。,,"のと里山海道県立看護大ICから車で1分,JR高松駅から徒歩20分",40台,,,,,,,,,,,,,,,,,,（かほく市企画振興課）,076-283-1112,,,,,,,,,,
170003,,JJ0000000552,石川県,高松歴史公園,タカマツレキシコウエン,takamatsurekishikoen,,172090,,石川県かほく市高松,石川県,かほく市,高松,,,36.764169,136.713105,,,,終日開放,,,無料,,のと里山海道高松ICを降りて北に進むと見えてきます。藩政時代、街道の荷物運搬に伴う手数料の一種（口銭）を徴収した口銭場跡と、その周囲を整備した公園です。藩政時代の高松宿の入口に当たるため、能登街道をイメージしたモニュメントがあります。また、平和を詠った川柳人「鶴彬」の句碑もあり、歴史と文化、さらに日本海の潮の香漂う小さな公園です。,,"のと里山海道高松ICから車で1分,JR高松駅から徒歩約22分かほく市営バス「高松駅前」で乗車し、「車庫前」で下車。その後南へ徒歩約8分",10台（無料）,,,,,,,,,,,,,,,,,,かほく市企画振興課,076-283-1112,,,,,,,,,,
170003,,JJ0000000553,石川県,多川家,タガワケ,tagawake,,172103,,石川県白山市四ツ屋町38,石川県,白山市,四ツ屋町,38,,36.488223,136.540466,,,,9時00分～18時00分（入館は17時00分まで）,,,大人500円　中・高校生300円　小学生200円,,　庭園の一部は天正年間の主屋改築当時の遺構をそのまま伝えています。約1200坪の主屋建築は、幕末から明治にかけて肝煎（きもいり）役（庄屋）だった当時の姿をとどめています。土蔵は美術品と古文書、民俗資料の資料館となっています。　主屋は加賀地方独特の建築様式で、国の登録有形文化財となっています。,,"金沢駅から30分、松任駅から20分、美川駅から10分北陸自動車道美川ICから約10分,",あり,,,,,,,,,,,,,,,,,,,076-277-1718,,,,,,,,http://www.city.hakusan.ishikawa.jp/kankoubunkasportbu/bunkazaihogo/bunkashisetsu/tagawake.html,,
